time,cablecal,temp,pressure,humid,cablecal_baseline,cablecal_clean,cablecal_baseline_ml_pred
2020-05-13 00:21:34,-10.47391186,21.06013289,810.1199336,0.327735072,,6.618455341000002,6.10803405073721
2020-05-13 00:25:06,-10.46521787,20.9192691,810.1903654,0.335504444,,6.627149331000002,6.096797486744098
2020-05-13 00:27:43,-10.48080708,20.772,810.1573333,0.341303019,,6.611560121000002,6.084969110173246
2020-05-13 00:30:22,-10.48710272,20.613,810.1043333,0.34718575,,6.6052644810000025,6.072185387385422
2020-05-13 00:32:53,-10.4921992,20.50830565,810.1,0.350774782,,6.600168001000002,6.061520056706769
2020-05-13 00:35:11,-10.49429774,20.4166113,810.1,0.353882836,,6.5980694610000015,6.051899937792511
2020-05-13 00:38:24,-10.48500418,20.28837209,810.044186,0.355505017,,6.607363021000001,6.034798958783229
2020-05-13 00:41:17,-10.53087242,20.18671096,810.013289,0.356971287,,6.561494781000002,6.020988154479654
2020-05-13 00:44:28,-10.50748861,20.12325581,810.0767442,0.359968997,,6.5848785910000025,6.01309876408612
2020-05-13 00:48:38,-10.41125523,19.98039867,810.1,0.36528714,,6.681111971000002,5.998054887788612
2020-05-13 00:51:53,-10.46132057,19.85066667,810.1,0.371199908,,6.631046631000002,5.988064970166395
2020-05-13 00:54:49,-10.47091393,19.73333333,810.1,0.378516568,,6.621453271000002,5.983734534633079
2020-05-13 00:57:57,-10.45562452,19.74584718,810.1458472,0.380730075,,6.636742681000001,5.988997829528159
2020-05-13 00:59:56,-10.48200625,19.78538206,810.1853821,0.380846411,,6.610360951000002,5.99459732331253
2020-05-13 01:04:12,-10.50898757,19.65913621,809.9887043,0.388040874,,6.5833796310000015,5.998408240124791
2020-05-13 01:08:43,-10.55275727,19.53953488,810.0813953,0.397522592,,6.539609931000001,5.994074051814585
2020-05-13 01:12:21,-10.66517944,19.434,810.167,0.403416275,,6.4271877610000026,5.984145127112186
2020-05-13 01:16:00,-10.70175412,19.28803987,810.1,0.407256581,,6.3906130810000015,5.969623631055352
2020-05-13 01:20:31,-10.62980393,19.10797342,810.1,0.414420958,,6.462563271000002,5.953266836184081
2020-05-13 01:22:38,-10.62290871,19.1,810.1,0.4147382,,6.469458491000001,5.952542550973591
2020-05-13 01:26:08,-10.61481431,19.09202658,810.0920266,0.414259337,,6.477552891000002,5.950325096603093
2020-05-13 01:29:11,-10.6154139,19.03122924,810.0312292,0.41060801,,6.476953301000002,5.9334170243117805
2020-05-13 01:33:37,-10.66937654,18.94285714,810.0,0.406947379,,6.422990661000002,5.909843447499967
2020-05-13 01:36:34,-10.72214001,18.852,809.984,0.406376642,,6.3702271910000015,5.892409638969533
2020-05-13 01:38:09,-10.72603731,18.757,809.9523333,0.407896796,,6.366329891000001,5.880005421628208
2020-05-13 01:41:10,-10.73503109,18.58405316,809.9079734,0.410590914,,6.357336111000002,5.8565666818427475
2020-05-13 01:44:34,-10.74462445,18.44850498,809.9757475,0.412136752,,6.347742751000002,5.831584021421777
2020-05-13 01:47:40,-10.81627484,18.32491694,809.9624585,0.414643161,,6.276092361000002,5.8152788451337045
2020-05-13 01:51:23,-10.81117837,18.18837209,809.9116279,0.418198508,,6.2811888310000015,5.800997279065535
2020-05-13 01:56:15,-10.78479664,18.1,810.0,0.421033028,,6.307570561000002,5.786807418598684
2020-05-13 02:00:14,-10.79618875,18.1,810.0,0.425731671,,6.296178451000001,5.798034461447748
2020-05-13 02:01:55,-10.79738792,18.07807309,809.9780731,0.427665153,,6.294979281000002,5.7997029352173834
2020-05-13 02:04:23,-10.80128522,18.02890365,809.9289037,0.43045786,,6.291081981000001,5.79975752884782
2020-05-13 02:06:57,-10.81267733,17.95127273,809.9,0.434174377,,6.279689871000002,5.795688623687286
2020-05-13 02:09:50,-10.85614724,17.82545455,809.9,0.439531849,,6.2362199610000015,5.785099473816031
2020-05-13 02:12:07,-10.84685367,17.8,809.9,0.44061573,,6.245513531000002,5.782957157866999
2020-05-13 02:16:54,-10.90441383,17.8,809.9,0.44061573,,6.1879533710000025,5.782957157866999
