time,cablecal,temp,pressure,humid
20-02-20 19:40:50,4.286149128,14.44119601,887.958804,0.160863933
20-02-20 19:42:52,4.314329619,14.52225914,887.8777409,0.160025464
20-02-20 19:45:32,4.331117996,14.62857143,887.7857143,0.158751347
20-02-20 19:47:29,4.337113846,14.70631229,887.7468439,0.157472481
20-02-20 19:49:01,4.339212393,14.76744186,887.7162791,0.156466877
20-02-20 19:51:21,4.144047503,14.83023256,887.7,0.156004651
20-02-20 19:53:09,4.352103468,14.86611296,887.7,0.156091724
20-02-20 19:54:21,4.364694752,14.89003322,887.7,0.156149773
20-02-20 19:55:51,4.347906374,14.88006645,887.6800664,0.156374982
20-02-20 19:57:33,4.344608657,14.8461794,887.6461794,0.15671672
20-02-20 19:59:38,4.382682299,14.80465116,887.6046512,0.157135516
20-02-20 20:02:31,4.382682299,15.22259136,887.5471761,0.153026456
20-02-20 20:04:01,4.37788562,15.46179402,887.5172757,0.150674023
20-02-20 20:05:44,4.385080639,15.54916944,887.466113,0.149600462
20-02-20 20:07:34,4.388378356,15.43953488,887.3930233,0.150216512
20-02-20 20:09:51,-5.788076631,15.30299003,887.3019934,0.150983773
20-02-20 20:13:21,-5.824051726,15.23122924,887.3,0.151669001
20-02-20 20:14:26,-5.840540311,15.20963455,887.3,0.151878894
20-02-20 20:15:48,-5.834244669,15.23521595,887.282392,0.15163148
20-02-20 20:17:15,-5.840840104,15.29302326,887.2534884,0.151071631
20-02-20 20:18:48,-5.849234292,15.35481728,887.2225914,0.150473171
20-02-20 20:22:01,4.360497657,15.56611296,887.1584718,0.148948437
20-02-20 20:23:09,4.385080639,15.65647841,887.1358804,0.148357027
20-02-20 20:24:48,4.370091016,15.78803987,887.10299,0.147496003
20-02-20 20:26:18,4.371290186,15.61162791,887.1,0.149237143
20-02-20 20:28:02,-9.101982462,15.36976744,887.1,0.151573181
20-02-20 20:30:29,4.30593543,15.1,887.0794702,0.154178763
20-02-20 20:31:59,-5.835144047,15.1,887.0198675,0.154178763
20-02-20 20:34:09,-5.841139896,15.1,886.9337748,0.154178763
20-02-20 20:36:43,-5.835743632,15.33953488,886.9,0.152269583
20-02-20 20:38:43,-5.866922047,15.61860465,886.9,0.150045295
20-02-20 20:40:55,-5.877414783,15.7820598,886.8641196,0.148557056
20-02-20 20:43:08,-5.851033047,15.73787375,886.7757475,0.148452498
20-02-20 20:44:35,-5.815657537,15.7089701,886.7179402,0.148384103
20-02-20 20:46:07,-5.824951103,15.72159468,886.7,0.14790538
20-02-20 20:47:59,-5.832745707,15.75880399,886.7,0.147117078
20-02-20 20:49:53,-5.851632632,15.79667774,886.7,0.146314699
20-02-20 20:52:40,-5.838441764,15.8,886.6478405,0.146244315
20-02-20 20:54:29,-5.805464593,15.8,886.6116279,0.146244315
20-02-20 20:56:46,-5.832146122,15.93554817,886.566113,0.145383543
20-02-20 20:59:15,-5.793173103,16.13355482,886.5166113,0.144126141
20-02-20 21:02:19,-5.84653616,15.97740864,886.4554817,0.145252427
20-02-20 21:06:33,-5.933475973,15.81561462,886.3710963,0.146442205
20-02-20 21:08:38,-5.973648162,15.98172757,886.3295681,0.145379366
20-02-20 21:11:02,-6.003027823,16.11827243,886.2634551,0.144454805
20-02-20 21:12:59,-6.015918899,16.15714286,886.1857143,0.144097807
20-02-20 21:14:53,-6.037803748,16.19501661,886.1099668,0.143749963
20-02-20 21:17:43,-5.859127443,16.25149502,886.1,0.143824085
20-02-20 21:19:39,-5.995533012,16.29003322,886.1,0.143913809
20-02-20 21:21:41,-6.004526786,16.23887043,886.0694352,0.144146569
20-02-20 21:25:03,-5.976046502,16.10465116,886.0023256,0.14460668
20-02-20 21:27:31,-6.002128446,16.33344371,885.9533113,0.143033296
20-02-20 21:29:12,-5.985639861,16.50066225,885.9198675,0.141894841
20-02-20 21:32:11,-6.033007069,16.6,885.9,0.140333658
20-02-20 21:33:37,-6.021315163,16.6,885.9,0.139694169
20-02-20 21:35:07,-6.04529856,16.6,885.9,0.139024937
20-02-20 21:37:12,-6.054891919,16.63953488,885.9,0.13907083
20-02-20 21:39:56,-6.073179258,16.69401993,885.9,0.139195564
20-02-20 21:41:38,-6.065084862,16.72790698,885.8162791,0.138656425
20-02-20 21:43:10,-6.05998839,16.75847176,885.7245847,0.138050945
20-02-20 21:44:53,-6.071080711,16.79269103,885.6219269,0.137373071
20-02-20 21:46:35,-6.097162655,16.90631229,885.6265781,0.136316626
20-02-20 21:48:14,-6.109753938,17.03787375,885.6594684,0.135188452
20-02-20 21:51:35,-5.923283029,17.17375415,885.6737542,0.134020846
20-02-20 21:53:25,-5.946367049,17.1372093,885.6372093,0.134330893
20-02-20 21:55:50,-5.963155426,17.06710963,885.6219269,0.134929621
20-02-20 21:57:51,-6.019816201,16.94651163,885.7023256,0.135967449
20-02-20 22:00:24,-5.947866011,16.8,885.7940199,0.137228282
20-02-20 22:03:47,-6.08307241,16.8,885.5916944,0.137228282
20-02-20 22:05:47,-6.074378428,16.82790698,885.5,0.137189837
20-02-20 22:08:28,-6.080973862,16.98837209,885.5,0.136968776
20-02-20 22:10:24,-6.108854561,17.1013245,885.5013245,0.136789255
20-02-20 22:11:56,-6.123544391,17.13178808,885.5317881,0.136197266
20-02-20 22:14:19,-6.011721805,17.17913907,885.5791391,0.135277109
20-02-20 22:15:48,-6.050095239,17.2,885.5913621,0.135249307
20-02-20 22:18:01,-6.090867013,17.2,885.5471761,0.13718078
20-02-20 22:20:16,-6.072579674,17.2,885.5023256,0.139141297
