time,cablecal,temp,pressure,humid
13-05-20 4:08:33,5.734966971,15.64451827,810.2,0.528230948
13-05-20 4:10:39,5.741262612,15.60265781,810.2,0.52811735
13-05-20 4:13:59,5.737964895,15.53621262,810.3275748,0.530273342
13-05-20 4:17:50,5.70438814,15.45933333,810.3593333,0.532890486
13-05-20 4:20:47,5.709184819,15.40033333,810.3003333,0.534905783
13-05-20 4:23:45,5.708585234,15.4,810.241196,0.534917169
13-05-20 4:28:08,5.634536497,15.4,810.2461794,0.534917169
13-05-20 4:30:24,5.59346493,15.4,810.2913621,0.534917169
13-05-20 4:31:49,5.581473232,15.38039867,810.3196013,0.533423101
13-05-20 4:33:58,5.588368459,15.33754153,810.3624585,0.530156408
13-05-20 4:37:23,5.582372609,15.26933333,810.3693333,0.522782359
13-05-20 4:41:11,5.574578006,15.2,810.2933555,0.511413221
13-05-20 4:45:12,5.531108099,15.2,810.213289,0.49735208
13-05-20 4:49:15,5.45196289,15.2,810.3348837,0.490381811
13-05-20 4:53:31,5.534705609,15.14750831,810.4524917,0.486206796
13-05-20 4:55:11,5.533806231,15.11428571,810.4857143,0.484981024
13-05-20 4:57:19,5.530808307,15.0717608,810.4717608,0.483417455
13-05-20 4:59:16,5.520315571,15.03289037,810.4328904,0.481990761
13-05-20 5:02:25,5.48853757,14.97,810.43,0.481714186
13-05-20 5:06:11,5.518217023,14.9,810.4946844,0.484066818
13-05-20 5:07:38,5.50802408,14.9,810.4657807,0.485051906
13-05-20 5:10:30,5.510122627,14.9,810.4086379,0.486999436
13-05-20 5:14:08,5.4873384,14.83621262,810.3362126,0.491502571
13-05-20 5:17:43,5.445067664,14.83521595,810.3352159,0.49399117
13-05-20 5:20:54,5.433075965,14.8986711,810.3986711,0.494170027
13-05-20 5:23:20,5.430677626,14.80533333,810.4,0.500545298
13-05-20 5:26:32,5.419885097,14.67740864,810.4,0.508786571
13-05-20 5:28:47,5.417186965,14.58770764,810.4,0.513360007
13-05-20 5:31:00,5.413289663,14.49966777,810.4,0.517818909
13-05-20 5:33:52,5.404295889,14.44252492,810.4,0.515599628
13-05-20 5:37:16,5.406994021,14.4,810.3747508,0.513042704
13-05-20 5:41:18,5.398000248,14.4,810.2886667,0.510362341
13-05-20 5:45:07,5.29577102,14.4,810.136,0.510362341
13-05-20 5:47:11,5.299668322,14.37674419,810.1,0.5119711
13-05-20 5:50:33,5.193541791,14.30963455,810.1,0.51661352
13-05-20 5:53:00,5.105702601,14.26079734,810.1,0.520028539
13-05-20 5:56:01,5.265791774,14.20066445,810.1,0.52424451
13-05-20 5:59:32,5.276884095,14.06112957,810.1,0.534225558
13-05-20 6:02:46,5.282879944,14,810.066113,0.541162676
13-05-20 6:05:29,5.278682849,14,810.0119601,0.545260133
13-05-20 6:06:46,5.285278284,13.97266667,809.9863333,0.545572987
13-05-20 6:08:57,5.257397585,13.88533333,809.9426667,0.543681136
13-05-20 6:11:54,5.214527263,13.78372093,809.9,0.541174223
13-05-20 6:13:45,5.192942206,13.74684385,809.9,0.539682771
13-05-20 6:17:55,5.128486828,13.7,809.9,0.536429506
13-05-20 6:22:10,5.157566696,13.67906977,809.8790698,0.53165155
13-05-20 6:24:58,5.176153829,13.62325581,809.8232558,0.525292573
13-05-20 6:26:44,5.168659017,13.6,809.8,0.52176697
13-05-20 6:29:19,5.160864413,13.6,809.8,0.51799518
13-05-20 6:33:20,5.147673545,13.55614618,809.7561462,0.515221064
13-05-20 6:37:18,5.135681847,13.5,809.7,0.515065256
13-05-20 6:39:56,5.111398658,13.5,809.7,0.515065256
13-05-20 6:41:21,5.108100941,13.49634551,809.7,0.514791466
13-05-20 6:43:36,5.105402809,13.45149502,809.7,0.511431308
13-05-20 6:45:44,5.100606129,13.4089701,809.7,0.50824538
13-05-20 6:47:40,5.104203639,13.4,809.6703333,0.507573348
13-05-20 6:50:46,5.080819827,13.4,809.6083333,0.507573348
13-05-20 6:53:35,5.046643487,13.35215947,809.6,0.510891728
13-05-20 6:55:35,5.056236846,13.31229236,809.6,0.513657045
13-05-20 6:58:21,5.047243072,13.25714286,809.6,0.512838906
13-05-20 7:00:28,5.04574411,13.21495017,809.6,0.511194033
13-05-20 7:03:36,5.06043394,13.15249169,809.6,0.493853278
13-05-20 7:05:30,5.054737883,13.11461794,809.6,0.480493812
13-05-20 7:08:23,5.031354072,13.05714286,809.6428571,0.481101704
13-05-20 7:11:03,4.957305334,13.00398671,809.6960133,0.48825107
13-05-20 7:12:43,4.844283578,12.97066667,809.6706667,0.484672761
13-05-20 7:16:01,4.963001391,12.90466667,809.6046667,0.475415112
13-05-20 7:19:29,4.983387278,12.9,809.6,0.459789851
13-05-20 7:22:41,4.934221315,12.9,809.6,0.444385036
13-05-20 7:23:59,4.939017995,12.9,809.6,0.437825886
13-05-20 7:26:42,4.944414259,12.9,809.6,0.426736799
13-05-20 7:29:26,4.933022145,12.9,809.6,0.430118884
13-05-20 7:31:25,4.930623806,12.9,809.5976667,0.4325753
13-05-20 7:34:23,4.936319862,12.9,809.5383333,0.436305665
13-05-20 7:37:03,4.928525259,12.88504983,809.5,0.438671508
13-05-20 7:39:16,4.738157048,12.84086379,809.5,0.438540801
13-05-20 7:42:19,4.86287071,12.8,809.5,0.435316094
13-05-20 7:46:43,4.853577144,12.8,809.5,0.422153245
13-05-20 7:50:04,4.86406988,12.8,809.5,0.416072484
13-05-20 7:53:20,4.867067805,12.76046512,809.4604651,0.408930786
13-05-20 7:56:36,4.841285653,12.70466667,809.4,0.400260935
13-05-20 7:58:31,4.851178804,12.743,809.4,0.389500732
13-05-20 8:02:09,4.854176729,12.8,809.3843854,0.370977708
13-05-20 8:05:15,4.831392502,12.8,809.3225914,0.36099279
13-05-20 8:08:13,4.70667884,12.8,809.3,0.352595437
13-05-20 8:12:01,4.76034169,12.82458472,809.3,0.339656931
13-05-20 8:16:46,4.786423633,12.993,809.293,0.307621414
13-05-20 8:22:08,4.769935048,12.88571429,809.2,0.326781667
13-05-20 8:27:48,4.814903917,12.82724252,809.2,0.323862165
13-05-20 8:31:42,4.772932973,12.90498339,809.1950166,0.322458925
13-05-20 8:34:36,4.782826124,12.9627907,809.1372093,0.324030019
13-05-20 8:38:33,4.780727577,13,809.1415282,0.319118469
13-05-20 8:41:46,4.784025294,12.99433333,809.2,0.312411054
13-05-20 8:44:20,4.778029445,12.943,809.2,0.327194407
13-05-20 8:47:10,4.785824049,12.88637874,809.2,0.343455345
13-05-20 8:50:31,4.77862903,12.81960133,809.2,0.362464458
13-05-20 8:53:16,4.728263897,12.76478405,809.1647841,0.363241933
